index,lon,lat,alt,
0,-73.91556295,45.45503748,-12.68102169,
1,-73.91556284,45.45503745,-12.67987061,
2,-73.91556272,45.45503747,-12.67525959,
3,-73.91556265,45.45503739,-12.67458153,
4,-73.91556273,45.45503744,-12.67750168,
5,-73.91556279,45.45503725,-12.68101215,
6,-73.91556272,45.45503731,-12.68255234,
7,-73.91556270,45.45503739,-12.68532658,
8,-73.91556242,45.45503742,-12.68857956,
9,-73.91556189,45.45503749,-12.68759155,
10,-73.91556124,45.45503777,-12.68656731,
11,-73.91556021,45.45503785,-12.68866158,
12,-73.91555907,45.45503809,-12.69504070,
13,-73.91555775,45.45503841,-12.69748592,
14,-73.91555627,45.45503871,-12.69703579,
15,-73.91555476,45.45503896,-12.69521618,
16,-73.91555328,45.45503913,-12.69394398,
17,-73.91555144,45.45503948,-12.69226265,
18,-73.91554964,45.45503976,-12.69225216,
19,-73.91554800,45.45503994,-12.69290066,
20,-73.91554600,45.45504018,-12.68974972,
21,-73.91554392,45.45504044,-12.68716145,
22,-73.91554164,45.45504042,-12.68282223,
23,-73.91553953,45.45504074,-12.68249798,
24,-73.91553732,45.45504097,-12.68358421,
25,-73.91553503,45.45504121,-12.68494701,
26,-73.91553266,45.45504136,-12.68623066,
27,-73.91553107,45.45504144,-12.68666077,
28,-73.91552996,45.45504151,-12.68362045,
29,-73.91552849,45.45504154,-12.67999744,
30,-73.91552730,45.45504152,-12.67665863,
31,-73.91552622,45.45504150,-12.67211151,
32,-73.91552559,45.45504141,-12.66610909,
33,-73.91552471,45.45504128,-12.66700554,
34,-73.91552382,45.45504131,-12.67193794,
35,-73.91552294,45.45504127,-12.67876244,
36,-73.91552205,45.45504131,-12.68520641,
37,-73.91552116,45.45504126,-12.68915939,
38,-73.91552037,45.45504126,-12.69117260,
39,-73.91551965,45.45504140,-12.69369316,
40,-73.91551858,45.45504139,-12.69695854,
41,-73.91551677,45.45504155,-12.70074463,
42,-73.91551677,45.45504155,-12.70074463,
43,-73.91551585,45.45504173,-12.70382404,
44,-73.91551474,45.45504181,-12.70776081,
45,-73.91551366,45.45504185,-12.70970345,
46,-73.91551241,45.45504194,-12.70776558,
47,-73.91551093,45.45504205,-12.70215416,
48,-73.91550966,45.45504223,-12.69409275,
49,-73.91550834,45.45504242,-12.68758678,
50,-73.91550706,45.45504264,-12.68450451,
51,-73.91550593,45.45504261,-12.68738365,
52,-73.91550503,45.45504258,-12.69616222,
53,-73.91550378,45.45504296,-12.70176411,
54,-73.91550255,45.45504304,-12.70096111,
55,-73.91550144,45.45504314,-12.69615078,
56,-73.91550011,45.45504322,-12.69134140,
57,-73.91549865,45.45504336,-12.68584061,
58,-73.91549704,45.45504369,-12.68146992,
59,-73.91549518,45.45504381,-12.68263721,
60,-73.91549349,45.45504405,-12.68713570,
61,-73.91549161,45.45504434,-12.69137764,
62,-73.91548965,45.45504443,-12.69584179,
63,-73.91548783,45.45504476,-12.69937515,
64,-73.91548601,45.45504501,-12.69599915,
65,-73.91548431,45.45504534,-12.68950367,
66,-73.91548279,45.45504561,-12.68369198,
67,-73.91548141,45.45504583,-12.67624664,
68,-73.91547981,45.45504585,-12.66847420,
69,-73.91547862,45.45504601,-12.66348553,
70,-73.91547768,45.45504617,-12.66137314,
71,-73.91547715,45.45504631,-12.66157150,
72,-73.91547663,45.45504645,-12.66406536,
73,-73.91547615,45.45504658,-12.66886520,
74,-73.91547591,45.45504671,-12.67770481,
75,-73.91547575,45.45504667,-12.68566227,
76,-73.91547559,45.45504681,-12.69142818,
77,-73.91547549,45.45504685,-12.69457150,
78,-73.91547537,45.45504677,-12.69444084,
79,-73.91547527,45.45504678,-12.69297886,
80,-73.91547519,45.45504681,-12.69191456,
81,-73.91547510,45.45504688,-12.69323635,
82,-73.91547484,45.45504696,-12.69663048,
83,-73.91547471,45.45504717,-12.69934940,
84,-73.91547464,45.45504733,-12.70180511,
85,-73.91547443,45.45504748,-12.70154858,
86,-73.91547413,45.45504772,-12.70246124,
87,-73.91547390,45.45504787,-12.70369720,
88,-73.91547361,45.45504804,-12.70545578,
89,-73.91547314,45.45504829,-12.70973587,
90,-73.91547256,45.45504849,-12.71450996,
91,-73.91547177,45.45504868,-12.71284676,
92,-73.91547094,45.45504901,-12.70872211,
93,-73.91547011,45.45504923,-12.70623875,
94,-73.91546886,45.45504942,-12.70443916,
95,-73.91546781,45.45504974,-12.70389748,
96,-73.91546650,45.45505022,-12.70656013,
97,-73.91546544,45.45505045,-12.70858288,
98,-73.91546426,45.45505075,-12.70891380,
99,-73.91546286,45.45505117,-12.70834446,
100,-73.91546143,45.45505142,-12.70714569,
101,-73.91546012,45.45505177,-12.70608521,
102,-73.91545902,45.45505205,-12.70643997,
103,-73.91545768,45.45505221,-12.70785141,
104,-73.91545645,45.45505241,-12.70967484,
105,-73.91545501,45.45505268,-12.71164608,
106,-73.91545380,45.45505288,-12.71582794,
107,-73.91545234,45.45505307,-12.72246742,
108,-73.91545110,45.45505339,-12.72727203,
109,-73.91544990,45.45505352,-12.73187160,
110,-73.91544888,45.45505356,-12.73331738,
111,-73.91544802,45.45505362,-12.73335552,
112,-73.91544739,45.45505368,-12.73157406,
113,-73.91544704,45.45505362,-12.72814083,
114,-73.91544678,45.45505355,-12.72373581,
115,-73.91544661,45.45505337,-12.71981239,
116,-73.91544653,45.45505333,-12.71595287,
117,-73.91544635,45.45505326,-12.71295261,
118,-73.91544621,45.45505299,-12.71308136,
119,-73.91544602,45.45505285,-12.71455765,
120,-73.91544607,45.45505277,-12.71712399,
121,-73.91544597,45.45505264,-12.71920872,
122,-73.91544586,45.45505250,-12.71823120,
123,-73.91544593,45.45505250,-12.71455002,
124,-73.91544595,45.45505228,-12.71006870,
125,-73.91544589,45.45505223,-12.70692921,
126,-73.91544588,45.45505228,-12.70580769,
127,-73.91544586,45.45505218,-12.70724773,
128,-73.91544589,45.45505206,-12.70692635,
129,-73.91544595,45.45505198,-12.70505428,
130,-73.91544584,45.45505196,-12.70774937,
131,-73.91544595,45.45505174,-12.71124077,
132,-73.91544614,45.45505182,-12.71503925,
133,-73.91544640,45.45505162,-12.71708012,
134,-73.91544674,45.45505170,-12.72058201,
135,-73.91544702,45.45505160,-12.72415447,
136,-73.91544753,45.45505148,-12.72502995,
137,-73.91544809,45.45505140,-12.72121239,
138,-73.91544890,45.45505142,-12.71444893,
139,-73.91544968,45.45505127,-12.70970249,
140,-73.91545044,45.45505117,-12.70502663,
141,-73.91545145,45.45505105,-12.70284462,
142,-73.91545235,45.45505095,-12.70390606,
143,-73.91545332,45.45505105,-12.70267391,
144,-73.91545407,45.45505098,-12.70221233,
145,-73.91545478,45.45505083,-12.70189571,
146,-73.91545534,45.45505087,-12.70137882,
147,-73.91545588,45.45505079,-12.70293522,
148,-73.91545652,45.45505061,-12.70604801,
149,-73.91545723,45.45505043,-12.70983505,
150,-73.91545794,45.45505029,-12.71206474,
151,-73.91545852,45.45505002,-12.71133232,
152,-73.91545897,45.45504986,-12.70929718,
153,-73.91545960,45.45504993,-12.70607567,
154,-73.91546007,45.45504982,-12.70353031,
155,-73.91546050,45.45504978,-12.70243549,
156,-73.91546077,45.45504959,-12.70040321,
157,-73.91546124,45.45504954,-12.69717884,
158,-73.91546159,45.45504960,-12.69618416,
159,-73.91546200,45.45504946,-12.69632912,
160,-73.91546227,45.45504935,-12.69599628,
161,-73.91546264,45.45504933,-12.69524288,
162,-73.91546298,45.45504911,-12.69323444,
163,-73.91546328,45.45504897,-12.69211006,
164,-73.91546365,45.45504884,-12.69124222,
165,-73.91546396,45.45504878,-12.69178104,
166,-73.91546433,45.45504853,-12.69254112,
167,-73.91546487,45.45504831,-12.69220352,
168,-73.91546535,45.45504812,-12.69241142,
169,-73.91546599,45.45504774,-12.69341660,
170,-73.91546652,45.45504760,-12.69377136,
171,-73.91546715,45.45504740,-12.69461441,
172,-73.91546805,45.45504729,-12.69506645,
173,-73.91546872,45.45504700,-12.69383049,
174,-73.91546927,45.45504690,-12.69292355,
175,-73.91546985,45.45504660,-12.69158936,
176,-73.91547030,45.45504646,-12.69160271,
177,-73.91547094,45.45504631,-12.69144821,
178,-73.91547138,45.45504620,-12.68999958,
179,-73.91547188,45.45504605,-12.68909454,
180,-73.91547222,45.45504588,-12.68701458,
181,-73.91547270,45.45504589,-12.68514061,
182,-73.91547317,45.45504572,-12.68519592,
183,-73.91547351,45.45504571,-12.68822861,
184,-73.91547387,45.45504577,-12.69078350,
185,-73.91547427,45.45504567,-12.68742943,
186,-73.91547471,45.45504566,-12.67947292,
187,-73.91547519,45.45504563,-12.67102528,
188,-73.91547580,45.45504577,-12.66892815,
189,-73.91547612,45.45504578,-12.67328930,
190,-73.91547653,45.45504571,-12.68169212,
191,-73.91547721,45.45504583,-12.68948841,
192,-73.91547768,45.45504582,-12.69437695,
193,-73.91547811,45.45504579,-12.69587135,
194,-73.91547867,45.45504576,-12.69474697,
195,-73.91547942,45.45504575,-12.69488430,
196,-73.91547996,45.45504564,-12.69660473,
197,-73.91548040,45.45504568,-12.69819736,
198,-73.91548111,45.45504567,-12.69793320,
199,-73.91548158,45.45504569,-12.69565201,
200,-73.91548204,45.45504560,-12.69243813,
201,-73.91548241,45.45504574,-12.69050503,
202,-73.91548287,45.45504575,-12.69188023,
203,-73.91548357,45.45504567,-12.69251442,
204,-73.91548405,45.45504561,-12.69212055,
205,-73.91548467,45.45504540,-12.69117832,
206,-73.91548543,45.45504523,-12.69148540,
207,-73.91548624,45.45504523,-12.69145966,
208,-73.91548727,45.45504494,-12.68987083,
209,-73.91548820,45.45504485,-12.68786144,
210,-73.91548921,45.45504461,-12.68713379,
211,-73.91549026,45.45504440,-12.68550873,
212,-73.91549135,45.45504434,-12.68386269,
213,-73.91549227,45.45504419,-12.68170834,
214,-73.91549329,45.45504389,-12.68003559,
215,-73.91549389,45.45504387,-12.68057537,
216,-73.91549456,45.45504380,-12.68144798,
217,-73.91549557,45.45504359,-12.68199825,
218,-73.91549642,45.45504342,-12.68202209,
219,-73.91549743,45.45504325,-12.68224525,
220,-73.91549851,45.45504310,-12.68198586,
221,-73.91549980,45.45504294,-12.68153954,
222,-73.91550102,45.45504274,-12.68171120,
223,-73.91550240,45.45504257,-12.68104744,
224,-73.91550387,45.45504237,-12.68039131,
225,-73.91550561,45.45504218,-12.68006706,
226,-73.91550748,45.45504202,-12.68035030,
227,-73.91550926,45.45504182,-12.68075848,
228,-73.91551070,45.45504164,-12.68163967,
229,-73.91551250,45.45504126,-12.68149567,
230,-73.91551426,45.45504112,-12.68162727,
231,-73.91551602,45.45504077,-12.68374825,
232,-73.91551782,45.45504063,-12.68641090,
233,-73.91551996,45.45504038,-12.68940544,
234,-73.91552188,45.45504020,-12.68850899,
235,-73.91552402,45.45504002,-12.68393326,
236,-73.91552601,45.45504000,-12.67908382,
237,-73.91552748,45.45503990,-12.67490578,
238,-73.91552895,45.45503998,-12.67658234,
239,-73.91552998,45.45503994,-12.68330193,
240,-73.91553131,45.45503977,-12.68936920,
241,-73.91553226,45.45503990,-12.69240093,
242,-73.91553313,45.45503993,-12.69524670,
243,-73.91553373,45.45504000,-12.69809151,
244,-73.91553434,45.45503998,-12.69907093,
245,-73.91553474,45.45503989,-12.70148468,
246,-73.91553530,45.45503980,-12.70555782,
247,-73.91553602,45.45503962,-12.71156979,
248,-73.91553669,45.45503962,-12.71623707,
249,-73.91553768,45.45503932,-12.71800041,
250,-73.91553861,45.45503914,-12.71736622,
251,-73.91553944,45.45503904,-12.71480465,
252,-73.91554029,45.45503899,-12.70695305,
253,-73.91554124,45.45503880,-12.69945812,
254,-73.91554207,45.45503856,-12.69575310,
255,-73.91554313,45.45503836,-12.69398975,
256,-73.91554430,45.45503827,-12.69563198,
257,-73.91554534,45.45503787,-12.69752216,
258,-73.91554632,45.45503763,-12.69670486,
259,-73.91554720,45.45503738,-12.69421005,
260,-73.91554785,45.45503734,-12.69255543,
261,-73.91554892,45.45503716,-12.68980598,
262,-73.91555001,45.45503691,-12.68915176,
263,-73.91555049,45.45503685,-12.68890476,
264,-73.91555133,45.45503682,-12.68820381,
265,-73.91555193,45.45503674,-12.68578529,
266,-73.91555284,45.45503654,-12.67860413,
267,-73.91555319,45.45503651,-12.67324734,
268,-73.91555358,45.45503629,-12.66390991,
269,-73.91555376,45.45503624,-12.65793514,
270,-73.91555390,45.45503615,-12.65587139,
271,-73.91555384,45.45503609,-12.65747833,
272,-73.91555368,45.45503589,-12.66181850,
273,-73.91555364,45.45503583,-12.66586685,
274,-73.91555365,45.45503578,-12.67100239,
275,-73.91555351,45.45503574,-12.67535210,
276,-73.91555350,45.45503566,-12.67949390,
277,-73.91555353,45.45503571,-12.68280602,
278,-73.91555344,45.45503572,-12.68353748,
279,-73.91555336,45.45503575,-12.68263626,
280,-73.91555321,45.45503562,-12.68449116,
281,-73.91555321,45.45503568,-12.68868923,
282,-73.91555313,45.45503569,-12.69132710,
283,-73.91555307,45.45503555,-12.69151211,
284,-73.91555299,45.45503558,-12.69088268,
285,-73.91555287,45.45503562,-12.68954086,
286,-73.91555270,45.45503565,-12.68634033,
287,-73.91555263,45.45503566,-12.68400860,
288,-73.91555260,45.45503566,-12.68436241,
289,-73.91555248,45.45503568,-12.68762112,
290,-73.91555236,45.45503581,-12.69249153,
291,-73.91555233,45.45503585,-12.69703197,
292,-73.91555238,45.45503579,-12.70005798,
293,-73.91555233,45.45503578,-12.70234203,
294,-73.91555233,45.45503578,-12.70234203,
295,-73.91555233,45.45503578,-12.70234203,
